Var1 Var2 Var3
1.44207587271361 0.0232338115794249 151.138258166667
1.39027874910719 0.0218304931830517 151.154917066667
1.48176710656607 0.0237724495233521 151.171574766667
1.25546497074573 0.0206526507526711 151.188233666667
1.5483807587008 0.0231691147836626 151.204894566667
1.47069527072857 0.0212131948036143 151.221543766667
0.984416842181547 0.0192107593872079 151.238202866667
1.01129142111458 0.0210054040346045 151.254856166667
1.01231458286185 0.0191592302404832 151.271521766667
1.45882396855605 0.0218508986700704 151.292076166667
1.36192671758205 0.0206014991445265 151.304992366667
1.31164443028382 0.0190175644033364 151.321538266667
1.06168913905158 0.0211341181882602 151.338151366667
1.17177259863607 0.0231640906397758 151.354815566667
1.06990508939472 0.0222570153477949 151.371482666667
1.27970741557962 0.0244927424887359 151.388121866667
1.09486534825238 0.0241459703712038 151.404795966667
1.17459462673853 0.0216078809823387 151.421457166667
0.946808944740849 0.0216702874049068 151.438103166667
1.30985552354725 0.020914646000986 151.454767866667
1.29789929901481 0.0188741077697855 151.471417666667
1.57138810052833 0.0173075378685212 151.488070966667
1.67816604270736 0.0217502261549448 151.504740366667
1.33065084754641 0.0206449505575263 151.521400366667
1.27605707507062 0.0205308577450761 151.538049866667
1.33834947185239 0.0201713613383774 151.554682366667
1.30704055514201 0.0219286999258402 151.571364666667
1.16286759676621 0.0221911481725042 151.588024466667
1.28880400136788 0.0236068912259907 151.604681266667
1.38089708754359 0.0212531053823657 151.621343066667
1.26494218604638 0.0235796690585524 151.638005166667
1.39391397596469 0.0218041836725777 151.654658466667
1.33260966555619 0.0227931759908695 151.671338166667
1.20985038125127 0.0228319443349127 151.687974366667
1.48730197168167 0.0207330362311571 151.704626866667
1.45187596533579 0.0210034066588365 151.721280166667
1.14999679769599 0.021493200412073 151.737951566667
1.1795328992934 0.0209482449844759 151.754596666667
1.44290671387755 0.0207058691916875 151.771266966667
0.887768982525081 0.0231003148794843 151.787924366667
1.56417399772365 0.022144781431273 151.804582066667
1.23421444699546 0.0206460851130825 151.821230966667
1.49986832884598 0.0208493534418477 151.837889866667
1.48008854724421 0.0213516941241192 151.854553366667
1.22640966599016 0.019919701170289 151.871210766667
1.23477177494165 0.0202793529843641 151.887923366667
1.37525621145827 0.0219243145077537 151.904554366667
1.4534905868686 0.0184101430862555 151.921186466667
1.35258874798103 0.0211994425532924 151.937843366667
1.40016444782512 0.0236818654781684 151.954503666667
1.28604461217449 0.0227412593417482 151.971165766667
1.34532695735746 0.0209236168770812 151.987819066667
1.46152689059339 0.0213859282625475 152.004466466667
1.4358482683838 0.0222959807858043 152.021125966667
0.910091241609946 0.0207895597186398 152.037789466667
1.9717529836999 0.0214784141179261 152.054442166667
5.05542943469453 0.0174496748953456 152.071107266667
8.56871476763666 0.0153967459785085 152.087758766667
9.06798378154308 0.0181977596934215 152.104423166667
8.61525407413824 0.0155625508618451 152.121075066667
9.37817926824484 0.0187219470130752 152.137778466667
9.36914052406341 0.0208013484486935 152.154400666667
9.64355003669589 0.0233605219394768 152.171055166667
9.31731224152499 0.0213418484136398 152.187721666667
8.95088181842285 0.016798832583848 152.205588966667
8.57996058455161 0.0170345588952128 152.221002666667
8.98717980066506 0.0184005422426642 152.237679766667
8.99820458487157 0.0209241745652887 152.254337166667
9.05208481492412 0.0170150300872545 152.271004866667
9.2044676365027 0.0213236129948473 152.287664266667
8.4221232978687 0.0172210855134961 152.304319366667
9.25626765512059 0.0184412987095351 152.320979066667
9.29472630800674 0.0211342494195531 152.337630066667
9.25894372556679 0.0116218909384911 152.354284466667
5.62287290508118 0.0212957940342713 152.370950666667
2.46737726400321 0.0334776261023789 152.387609866667
1.36853279172051 0.0321445820278887 152.404261966667
1.16779771070983 0.0334624271935831 152.420925566667
1.07411933480084 0.031074034435334 152.437580266667
1.28016381174175 0.0298199586773397 152.456786866667
1.79188045093524 0.0298901354939001 152.470939966667
1.56071752559316 0.0304969256359908 152.487560366667
1.65215446904468 0.0290299898317544 152.504218366667
1.47437154832623 0.0306826787609661 152.520875166667
0.926951068186357 0.0331470267762039 152.537531766667
1.06873800057947 0.0279579895871658 152.554190866667
1.3847671561236 0.0285095607207307 152.570842166667
1.19978006796533 0.0272764135342292 152.587498066667
1.18490928987325 0.0305610961687384 152.604161366667
1.50928662232125 0.0272623829208263 152.620821666667
1.37177350245585 0.0288931961450002 152.637478166667
1.38546405634283 0.0280627883914198 152.654129466667
1.14676116133068 0.0275986565943272 152.670794166667
1.43772308966677 0.0295769146941995 152.687445666667
1.21316861723933 0.0297247927673795 152.704103066667
1.50561521135759 0.0291621427195781 152.720763966667
0.791123445342299 0.0292909440555209 152.737417566667
0.599534643954096 0.0297705439248827 152.754077966667
0.698156551600342 0.031984306770017 152.770732066667
0.784121561450535 0.031299179446327 152.787394766667
0.631430643046842 0.03040129585281 152.804048966667
0.917541736481353 0.0279824261608113 152.820723366667
0.668604402290235 0.0284377133733789 152.837362866667
0.579697010391937 0.0276491784325745 152.854029966667
0.84289613210786 0.0255090921811947 152.870680566667
0.734291827441037 0.0278873287117219 152.887340666667
0.985945875749843 0.0275606828242188 152.903995666667
0.763862786635611 0.0288944013306788 152.920661066667
1.05953675674135 0.0299155242898802 152.937313166667
1.22710398160719 0.0292034587700761 152.953997566667
1.54900890567031 0.025131971061702 152.970632666667
1.54126523574879 0.0236845091107932 152.987300266667
1.15271343308016 0.0268602971310196 153.003945966667
0.871985181698671 0.0271448985314071 153.020605966667
1.17196703926546 0.0295931529718528 153.037256066667
1.62058787712035 0.0274563491116636 153.053931366667
0.857201728551446 0.026849683766407 153.070576766667
1.30923910128353 0.0265880534710514 153.087244066667
1.25721885592222 0.0269324598183473 153.103886866667
1.17115535353504 0.0251408338570115 153.120551266667
1.1172257968746 0.0259382392136756 153.137204866667
0.788813313369585 0.0249267266399473 153.153874566667
1.29312070585751 0.0250051427872924 153.170522366667
0.903238432117649 0.0273274663630647 153.187184966667
1.51933574891454 0.0254261115241318 153.203836866667
1.09410722773574 0.0262349943084001 153.220509166667
1.30901737655523 0.0263465616972498 153.237154266667
0.735687319605642 0.0286963662821415 153.253824266667
1.06945968637062 0.0269384049317832 153.270470266667
0.813462328698967 0.0271075649899422 153.287145266667
1.08385361879733 0.0259022263234119 153.303785966667
1.05358948539969 0.0287878321303874 153.320460666667
0.999702336266418 0.0256333747728574 153.337101866667
1.07518213967956 0.0293589378932084 153.353765166667
1.48799644572815 0.0269041869986496 153.370418466667
1.49024688342665 0.0285242046713733 153.387089966667
1.17228498704264 0.0263856631193134 153.403732066667
1.70772911789802 0.0278034708739797 153.420398566667
1.08319886644953 0.029893163531792 153.437048666667
0.875922848659379 0.0286898284098999 153.453711866667
0.928299077552622 0.0270219551950495 153.470371366667
1.04679057887876 0.030626231442553 153.487031066667
0.968465972935013 0.0253019606834435 153.503685866667
0.966430848315784 0.0314465413983685 153.520346766667
1.20152044488579 0.0289641100615277 153.537002466667
1.01825817667076 0.0316634729097059 153.553664266667
1.47378905189622 0.0276973149932157 153.570316366667
1.52491994175322 0.0250594089430023 153.586977566667
1.34524870258971 0.0300234742172377 153.603632566667
1.69363696507374 0.028214518242489 153.620295866667
1.78098721324732 0.0289956332665888 153.636946866667
1.27040589771658 0.028849751518229 153.653610366667
1.65256577775014 0.0265965744969461 153.670264266667
1.52224546400024 0.0248525421723624 153.686927266667
1.05661712794566 0.0242984343367238 153.703581066667
1.30925316424619 0.0275709962970658 153.720249666667
1.31225831391081 0.0271727144655738 153.736906766667
1.33260740053803 0.025982642900771 153.753567966667
1.32830403747036 0.0297201798862348 153.770208066667
